shifr,nazva_normy,odynytsya,typ_resursu,kod,nazva_resursu,odynytsya_resursu,vytrata,tsina_uah,vartist_uah,priorytet_prytulok
39-1-3,Монтаж сміттєзатримувальних решіток,т,матеріал,С202-m,Повітроводи оцинковані,м2,1.05,280,294.0,False
39-1-3,Монтаж сміттєзатримувальних решіток,т,матеріал,С203-m,"Фланці, ущільнення, кріплення",компл,1.0,120,120.0,False
39-1-3,Монтаж сміттєзатримувальних решіток,т,труд_робітників,Т1,"Труд робітників, розряд 3.9",люд.-год,3.345,95.0,317.78,False
39-1-4,Монтаж закладних частин,т,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,False
39-1-4,Монтаж закладних частин,т,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,False
39-1-4,Монтаж закладних частин,т,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,False
39-1-4,Монтаж закладних частин,т,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,False
39-1-4,Монтаж закладних частин,т,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,14.083,95.0,1337.88,False
39-1-4,Монтаж закладних частин,т,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,False
39-2-1,Монтаж підйомних механізмів затворів,шт / т,машина,С230-m,Кран / такелаж,маш.-год,1.5,1600,2400.0,False
39-2-1,Монтаж підйомних механізмів затворів,шт / т,машина,С213-1,Зварювальне / електромонтажне обладнання,маш.-год,2.0,80,160.0,False
39-2-1,Монтаж підйомних механізмів затворів,шт / т,матеріал,С240-1,"Матеріали монтажні (анкери, прокладки, метизи)",компл,1.0,1200,1200.0,False
39-2-1,Монтаж підйомних механізмів затворів,шт / т,матеріал,С241-1,Електроди / кабель обв'язки,компл,1.0,800,800.0,False
39-2-1,Монтаж підйомних механізмів затворів,шт / т,труд_робітників,Т1,"Труд робітників, розряд 4.3",люд.-год,13.298,95.0,1263.31,False
39-2-1,Монтаж підйомних механізмів затворів,шт / т,труд_машиністів,Т2,Труд машиністів,люд.-год,1.5,110.0,165.0,False
39-2-2,Монтаж металевих містків і огороджень,шт / т,машина,С210-2,Кран стріловий 16–25 т,маш.-год,1.0,1800,1800.0,False
39-2-2,Монтаж металевих містків і огороджень,шт / т,машина,С213-1,Апарат зварювальний,маш.-год,2.0,80,160.0,False
39-2-2,Монтаж металевих містків і огороджень,шт / т,матеріал,С140-1,Конструкції сталеві,т,1.03,45000,46350.0,False
39-2-2,Монтаж металевих містків і огороджень,шт / т,матеріал,С141-1,Електроди / зварювальні матеріали,кг,6.0,90,540.0,False
39-2-2,Монтаж металевих містків і огороджень,шт / т,матеріал,С142-1,Болти високоміцні / метизи,кг,8.0,70,560.0,False
39-2-2,Монтаж металевих містків і огороджень,шт / т,труд_робітників,Т1,"Труд робітників, розряд 4.2",люд.-год,15.651,95.0,1486.85,False
39-2-2,Монтаж металевих містків і огороджень,шт / т,труд_машиністів,Т2,Труд машиністів,люд.-год,1.0,110.0,110.0,False
40-1-1,Улаштування дерев'яних шпунтових стінок,м3,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,False
40-1-1,Улаштування дерев'яних шпунтових стінок,м3,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,False
40-1-1,Улаштування дерев'яних шпунтових стінок,м3,матеріал,С158-1,Антисептик,л,1.5,80,120.0,False
40-1-1,Улаштування дерев'яних шпунтових стінок,м3,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,9.788,95.0,929.86,False
40-1-2,Улаштування дерев'яних ростверків,м3,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,False
40-1-2,Улаштування дерев'яних ростверків,м3,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,False
40-1-2,Улаштування дерев'яних ростверків,м3,матеріал,С158-1,Антисептик,л,1.5,80,120.0,False
40-1-2,Улаштування дерев'яних ростверків,м3,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,9.726,95.0,923.97,False
40-1-3,Улаштування дерев'яних ряжів,м3,матеріал,С156-1,Пиломатеріали хвойні,м3,1.1,12000,13200.0,False
40-1-3,Улаштування дерев'яних ряжів,м3,матеріал,С157-1,"Цвяхи, кріплення",кг,5.0,55,275.0,False
40-1-3,Улаштування дерев'яних ряжів,м3,матеріал,С158-1,Антисептик,л,1.5,80,120.0,False
40-1-3,Улаштування дерев'яних ряжів,м3,труд_робітників,Т1,"Труд робітників, розряд 3.6",люд.-год,9.542,95.0,906.49,False
40-2-1,Улаштування настилів причалів,м2 / м3,матеріал,С190-1,Прилад санітарний / опалювальний,шт,1.0,3500,3500.0,False
40-2-1,Улаштування настилів причалів,м2 / м3,матеріал,С191-1,Підводка / кріплення / арматура,компл,1.0,650,650.0,False
40-2-1,Улаштування настилів причалів,м2 / м3,матеріал,С192-1,Герметик / ущільнювачі,компл,1.0,80,80.0,False
40-2-1,Улаштування настилів причалів,м2 / м3,труд_робітників,Т1,"Труд робітників, розряд 4.0",люд.-год,3.689,95.0,350.45,False
