shifr,nazva_normy,odynytsya,typ_resursu,kod,nazva_resursu,odynytsya_resursu,vytrata,tsina_uah,vartist_uah,priorytet_prytulok
22-1-1,Укладання труб поліетиленових діаметром до 110 мм,100 м,матеріал,С194-1,Фітинги та арматура,компл,100,350,35000,True
22-1-1,Укладання труб поліетиленових діаметром до 110 мм,100 м,матеріал,С195-1,Кріплення / ізоляція,компл,100,90,9000,True
22-1-1,Укладання труб поліетиленових діаметром до 110 мм,100 м,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,170.5,95.0,16197.5,True
22-1-2,Укладання труб поліетиленових діаметром до 160 мм,100 м,матеріал,С193-1,Труби (сталь/ППР/ПВХ/ПЕ),м,105,120,12600,True
22-1-2,Укладання труб поліетиленових діаметром до 160 мм,100 м,матеріал,С194-1,Фітинги та арматура,компл,100,350,35000,True
22-1-2,Укладання труб поліетиленових діаметром до 160 мм,100 м,матеріал,С195-1,Кріплення / ізоляція,компл,100,90,9000,True
22-1-2,Укладання труб поліетиленових діаметром до 160 мм,100 м,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,194.527,95.0,18480.06,True
22-1-3,Укладання труб чавунних діаметром до 100 мм,100 м,матеріал,С193-1,Труби (сталь/ППР/ПВХ/ПЕ),м,105,120,12600,True
22-1-3,Укладання труб чавунних діаметром до 100 мм,100 м,матеріал,С194-1,Фітинги та арматура,компл,100,350,35000,True
22-1-3,Укладання труб чавунних діаметром до 100 мм,100 м,матеріал,С195-1,Кріплення / ізоляція,компл,100,90,9000,True
22-1-3,Укладання труб чавунних діаметром до 100 мм,100 м,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,193.679,95.0,18399.51,True
22-1-4,Укладання труб сталевих діаметром до 100 мм,100 м,матеріал,С193-1,Труби (сталь/ППР/ПВХ/ПЕ),м,105,120,12600,True
22-1-4,Укладання труб сталевих діаметром до 100 мм,100 м,матеріал,С194-1,Фітинги та арматура,компл,100,350,35000,True
22-1-4,Укладання труб сталевих діаметром до 100 мм,100 м,матеріал,С195-1,Кріплення / ізоляція,компл,100,90,9000,True
22-1-4,Укладання труб сталевих діаметром до 100 мм,100 м,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,195.528,95.0,18575.16,True
22-2-1,Улаштування колодязів водопровідних із збірних елементів,шт,матеріал,С190-1,Прилад санітарний / опалювальний,шт,1.0,3500,3500.0,True
22-2-1,Улаштування колодязів водопровідних із збірних елементів,шт,матеріал,С191-1,Підводка / кріплення / арматура,компл,1.0,650,650.0,True
22-2-1,Улаштування колодязів водопровідних із збірних елементів,шт,матеріал,С192-1,Герметик / ущільнювачі,компл,1.0,80,80.0,True
22-2-1,Улаштування колодязів водопровідних із збірних елементів,шт,труд_робітників,Т1,"Труд робітників, розряд 4.0",люд.-год,4.134,95.0,392.73,True
22-2-2,Установлення засувок,шт,матеріал,С193-1,Труби (сталь/ППР/ПВХ/ПЕ),м,1.05,120,126.0,True
22-2-2,Установлення засувок,шт,матеріал,С194-1,Фітинги та арматура,компл,1.0,350,350.0,True
22-2-2,Установлення засувок,шт,матеріал,С195-1,Кріплення / ізоляція,компл,1.0,90,90.0,True
22-2-2,Установлення засувок,шт,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,2.499,95.0,237.41,True
22-2-3,Установлення пожежних гідрантів,шт,матеріал,С193-1,Труби (сталь/ППР/ПВХ/ПЕ),м,1.05,120,126.0,True
22-2-3,Установлення пожежних гідрантів,шт,матеріал,С194-1,Фітинги та арматура,компл,1.0,350,350.0,True
22-2-3,Установлення пожежних гідрантів,шт,матеріал,С195-1,Кріплення / ізоляція,компл,1.0,90,90.0,True
22-2-3,Установлення пожежних гідрантів,шт,труд_робітників,Т1,"Труд робітників, розряд 3.8",люд.-год,2.231,95.0,211.94,True
